Column,Row,Ratio,Region_Code,Region_Name,SIG_ENG_NM
26,31,100.0,M,Jeon-Nam,Hampyeong-gun
27,31,24.5,E,Gwangju,Gwangsan-gu
27,31,16.4,M,Jeon-Nam,Naju-si
27,31,59.1,M,Jeon-Nam,Hampyeong-gun
28,31,81.3,E,Gwangju,Gwangsan-gu
28,31,18.7,M,Jeon-Nam,Naju-si
29,31,51.1,E,Gwangju,Seo-gu
29,31,21.9,E,Gwangju,Nam-gu
29,31,0.2,E,Gwangju,Buk-gu
29,31,26.8,E,Gwangju,Gwangsan-gu
30,31,53.3,E,Gwangju,Dong-gu
30,31,1.5,E,Gwangju,Seo-gu
30,31,22.8,E,Gwangju,Nam-gu
30,31,18.0,E,Gwangju,Buk-gu
30,31,4.4,M,Jeon-Nam,Hwasun-gun
31,31,1.5,E,Gwangju,Dong-gu
31,31,9.7,E,Gwangju,Buk-gu
31,31,31.4,M,Jeon-Nam,Damyang-gun
31,31,57.3,M,Jeon-Nam,Hwasun-gun
32,31,2.2,M,Jeon-Nam,Suncheon-si
32,31,0.0,M,Jeon-Nam,Gokseong-gun
32,31,97.8,M,Jeon-Nam,Hwasun-gun
33,31,33.8,M,Jeon-Nam,Suncheon-si
33,31,64.4,M,Jeon-Nam,Gokseong-gun
33,31,1.8,M,Jeon-Nam,Hwasun-gun
34,31,17.2,M,Jeon-Nam,Suncheon-si
34,31,82.8,M,Jeon-Nam,Gokseong-gun
35,31,92.3,M,Jeon-Nam,Suncheon-si
35,31,4.9,M,Jeon-Nam,Gokseong-gun
35,31,2.8,M,Jeon-Nam,Gurye-gun
36,31,22.0,M,Jeon-Nam,Suncheon-si
36,31,23.6,M,Jeon-Nam,Gwangyang-si
36,31,54.4,M,Jeon-Nam,Gurye-gun
37,31,4.9,K,Gyeong-Nam,Hadong-gun
37,31,90.2,M,Jeon-Nam,Gwangyang-si
37,31,5.0,M,Jeon-Nam,Gurye-gun
38,31,92.0,K,Gyeong-Nam,Hadong-gun
38,31,8.0,M,Jeon-Nam,Gwangyang-si
39,31,3.6,K,Gyeong-Nam,Sacheon-si
39,31,96.4,K,Gyeong-Nam,Hadong-gun
40,31,0.0,K,Gyeong-Nam,Jinju-si
40,31,92.8,K,Gyeong-Nam,Sacheon-si
40,31,7.2,K,Gyeong-Nam,Hadong-gun
41,31,33.5,K,Gyeong-Nam,Jinju-si
41,31,66.5,K,Gyeong-Nam,Sacheon-si
42,31,61.2,K,Gyeong-Nam,Jinju-si
42,31,36.9,K,Gyeong-Nam,Sacheon-si
42,31,1.9,K,Gyeong-Nam,Goseong-gun
43,31,28.2,K,Gyeong-Nam,Jinju-si
43,31,71.8,K,Gyeong-Nam,Goseong-gun
44,31,20.8,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
44,31,10.5,K,Gyeong-Nam,Jinju-si
44,31,68.6,K,Gyeong-Nam,Goseong-gun
45,31,80.3,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
45,31,19.7,K,Gyeong-Nam,Goseong-gun
46,31,100.0,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
47,31,64.8,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
47,31,35.2,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
48,31,99.8,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
48,31,0.2,C,Busan,Gangseo-gu
49,31,27.8,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
49,31,72.2,C,Busan,Gangseo-gu
50,31,0.4,C,Busan,Seo-gu
50,31,69.3,C,Busan,Saha-gu
50,31,27.2,C,Busan,Gangseo-gu
50,31,3.1,C,Busan,Sasang-gu
51,31,7.3,C,Busan,Jung-gu
51,31,26.9,C,Busan,Seo-gu
51,31,6.1,C,Busan,Dong-gu
51,31,36.4,C,Busan,Yeongdo-gu
51,31,15.8,C,Busan,Nam-gu
51,31,7.5,C,Busan,Saha-gu
52,31,0.1,C,Busan,Yeongdo-gu
52,31,99.9,C,Busan,Nam-gu
20,32,100.0,M,Jeon-Nam,Sinan-gun
22,32,100.0,M,Jeon-Nam,Yeonggwang-gun
23,32,100.0,M,Jeon-Nam,Yeonggwang-gun
24,32,0.7,M,Jeon-Nam,Hampyeong-gun
24,32,99.3,M,Jeon-Nam,Yeonggwang-gun
25,32,16.8,M,Jeon-Nam,Hampyeong-gun
25,32,83.2,M,Jeon-Nam,Yeonggwang-gun
26,32,24.4,M,Jeon-Nam,Hampyeong-gun
26,32,75.1,M,Jeon-Nam,Yeonggwang-gun
26,32,0.5,M,Jeon-Nam,Jangseong-gun
27,32,9.8,E,Gwangju,Gwangsan-gu
27,32,42.7,M,Jeon-Nam,Hampyeong-gun
27,32,0.6,M,Jeon-Nam,Yeonggwang-gun
27,32,46.9,M,Jeon-Nam,Jangseong-gun
28,32,74.8,E,Gwangju,Gwangsan-gu
28,32,25.2,M,Jeon-Nam,Jangseong-gun
29,32,4.0,E,Gwangju,Seo-gu
29,32,35.3,E,Gwangju,Buk-gu
29,32,41.9,E,Gwangju,Gwangsan-gu
29,32,0.3,M,Jeon-Nam,Damyang-gun
29,32,18.6,M,Jeon-Nam,Jangseong-gun
30,32,69.3,E,Gwangju,Buk-gu
30,32,30.7,M,Jeon-Nam,Damyang-gun
31,32,6.5,E,Gwangju,Buk-gu
31,32,87.5,M,Jeon-Nam,Damyang-gun
31,32,0.9,M,Jeon-Nam,Gokseong-gun
31,32,5.2,M,Jeon-Nam,Hwasun-gun
32,32,5.5,M,Jeon-Nam,Damyang-gun
32,32,53.1,M,Jeon-Nam,Gokseong-gun
32,32,41.4,M,Jeon-Nam,Hwasun-gun
33,32,98.2,M,Jeon-Nam,Gokseong-gun
33,32,1.8,M,Jeon-Nam,Hwasun-gun
34,32,89.4,M,Jeon-Nam,Gokseong-gun
34,32,10.6,M,Jeon-Nam,Gurye-gun
35,32,10.6,M,Jeon-Nam,Suncheon-si
35,32,5.9,M,Jeon-Nam,Gokseong-gun
35,32,83.6,M,Jeon-Nam,Gurye-gun
36,32,100.0,M,Jeon-Nam,Gurye-gun
37,32,69.6,K,Gyeong-Nam,Hadong-gun
37,32,8.0,M,Jeon-Nam,Gwangyang-si
37,32,22.4,M,Jeon-Nam,Gurye-gun
38,32,92.9,K,Gyeong-Nam,Hadong-gun
38,32,7.1,K,Gyeong-Nam,Sancheong-gun
39,32,2.5,K,Gyeong-Nam,Jinju-si
39,32,0.0,K,Gyeong-Nam,Sacheon-si
39,32,89.5,K,Gyeong-Nam,Hadong-gun
39,32,8.0,K,Gyeong-Nam,Sancheong-gun
40,32,80.5,K,Gyeong-Nam,Jinju-si
40,32,4.0,K,Gyeong-Nam,Sacheon-si
40,32,14.0,K,Gyeong-Nam,Hadong-gun
40,32,1.5,K,Gyeong-Nam,Sancheong-gun
41,32,99.9,K,Gyeong-Nam,Jinju-si
41,32,0.1,K,Gyeong-Nam,Sacheon-si
42,32,100.0,K,Gyeong-Nam,Jinju-si
43,32,100.0,K,Gyeong-Nam,Jinju-si
44,32,26.5,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
44,32,53.4,K,Gyeong-Nam,Jinju-si
44,32,20.1,K,Gyeong-Nam,Haman-gun
45,32,47.7,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
45,32,9.4,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
45,32,42.9,K,Gyeong-Nam,Haman-gun
46,32,5.4,K,Gyeong-Nam,"Seongsan-gu, Changwon-si"
46,32,70.0,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
46,32,24.6,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
47,32,0.0,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
47,32,60.5,K,Gyeong-Nam,"Seongsan-gu, Changwon-si"
47,32,1.3,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
47,32,38.2,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
48,32,24.0,K,Gyeong-Nam,"Seongsan-gu, Changwon-si"
48,32,36.6,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
48,32,38.5,K,Gyeong-Nam,Gimhae-si
48,32,0.9,C,Busan,Gangseo-gu
49,32,1.6,K,Gyeong-Nam,"Jinhae-gu, Changwon-si"
49,32,44.7,K,Gyeong-Nam,Gimhae-si
49,32,53.7,C,Busan,Gangseo-gu
50,32,0.2,C,Busan,Seo-gu
50,32,2.9,C,Busan,Buk-gu
50,32,0.9,C,Busan,Saha-gu
50,32,61.0,C,Busan,Gangseo-gu
50,32,34.9,C,Busan,Sasang-gu
51,32,3.7,C,Busan,Seo-gu
51,32,8.5,C,Busan,Dong-gu
51,32,35.5,C,Busan,Busanjin-gu
51,32,7.8,C,Busan,Dongnae-gu
51,32,15.1,C,Busan,Nam-gu
51,32,6.2,C,Busan,Buk-gu
51,32,13.5,C,Busan,Yeonje-gu
51,32,3.5,C,Busan,Suyeong-gu
51,32,6.2,C,Busan,Sasang-gu
52,32,2.5,C,Busan,Dongnae-gu
52,32,5.3,C,Busan,Nam-gu
52,32,72.0,C,Busan,Haeundae-gu
52,32,1.8,C,Busan,Yeonje-gu
52,32,15.1,C,Busan,Suyeong-gu
52,32,3.4,C,Busan,Gijang-gun
53,32,0.6,C,Busan,Haeundae-gu
53,32,99.4,C,Busan,Gijang-gun
21,33,100.0,M,Jeon-Nam,Yeonggwang-gun
22,33,100.0,M,Jeon-Nam,Yeonggwang-gun
23,33,100.0,M,Jeon-Nam,Yeonggwang-gun
24,33,100.0,M,Jeon-Nam,Yeonggwang-gun
25,33,100.0,M,Jeon-Nam,Yeonggwang-gun
26,33,80.1,M,Jeon-Nam,Yeonggwang-gun
26,33,0.3,M,Jeon-Nam,Jangseong-gun
26,33,19.5,L,Jeon-Buk,Gochang-gun
27,33,25.0,M,Jeon-Nam,Yeonggwang-gun
27,33,68.7,M,Jeon-Nam,Jangseong-gun
27,33,5.6,L,Jeon-Buk,Gochang-gun
28,33,1.4,E,Gwangju,Gwangsan-gu
28,33,98.6,M,Jeon-Nam,Jangseong-gun
29,33,0.1,E,Gwangju,Buk-gu
29,33,23.6,M,Jeon-Nam,Damyang-gun
29,33,76.3,M,Jeon-Nam,Jangseong-gun
30,33,2.8,E,Gwangju,Buk-gu
30,33,97.2,M,Jeon-Nam,Damyang-gun
31,33,89.0,M,Jeon-Nam,Damyang-gun
31,33,1.0,M,Jeon-Nam,Gokseong-gun
31,33,10.0,L,Jeon-Buk,Sunchang-gun
32,33,1.1,M,Jeon-Nam,Damyang-gun
32,33,80.6,M,Jeon-Nam,Gokseong-gun
32,33,0.8,L,Jeon-Buk,Namwon-si
32,33,17.5,L,Jeon-Buk,Sunchang-gun
33,33,88.8,M,Jeon-Nam,Gokseong-gun
33,33,11.2,L,Jeon-Buk,Namwon-si
34,33,76.8,M,Jeon-Nam,Gokseong-gun
34,33,5.2,M,Jeon-Nam,Gurye-gun
34,33,18.1,L,Jeon-Buk,Namwon-si
35,33,0.8,M,Jeon-Nam,Gokseong-gun
35,33,98.7,M,Jeon-Nam,Gurye-gun
35,33,0.6,L,Jeon-Buk,Namwon-si
36,33,6.9,K,Gyeong-Nam,Hadong-gun
36,33,88.4,M,Jeon-Nam,Gurye-gun
36,33,4.7,L,Jeon-Buk,Namwon-si
37,33,89.9,K,Gyeong-Nam,Hadong-gun
37,33,4.4,K,Gyeong-Nam,Sancheong-gun
37,33,0.5,K,Gyeong-Nam,Hamyang-gun
37,33,4.6,M,Jeon-Nam,Gurye-gun
37,33,0.5,L,Jeon-Buk,Namwon-si
38,33,13.6,K,Gyeong-Nam,Hadong-gun
38,33,86.1,K,Gyeong-Nam,Sancheong-gun
38,33,0.3,K,Gyeong-Nam,Hamyang-gun
39,33,7.7,K,Gyeong-Nam,Hadong-gun
39,33,92.3,K,Gyeong-Nam,Sancheong-gun
40,33,25.3,K,Gyeong-Nam,Jinju-si
40,33,74.7,K,Gyeong-Nam,Sancheong-gun
41,33,93.3,K,Gyeong-Nam,Jinju-si
41,33,6.7,K,Gyeong-Nam,Sancheong-gun
42,33,86.3,K,Gyeong-Nam,Jinju-si
42,33,13.7,K,Gyeong-Nam,Uiryeong-gun
43,33,34.7,K,Gyeong-Nam,Jinju-si
43,33,53.1,K,Gyeong-Nam,Uiryeong-gun
43,33,12.1,K,Gyeong-Nam,Haman-gun
44,33,0.6,K,Gyeong-Nam,Jinju-si
44,33,99.4,K,Gyeong-Nam,Haman-gun
45,33,15.2,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
45,33,84.8,K,Gyeong-Nam,Haman-gun
46,33,12.8,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
46,33,0.2,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
46,33,58.8,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
46,33,28.2,K,Gyeong-Nam,Haman-gun
47,33,85.6,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
47,33,10.9,K,Gyeong-Nam,"Seongsan-gu, Changwon-si"
47,33,2.8,K,Gyeong-Nam,"Masanhoewon-gu, Changwon-si"
47,33,0.8,K,Gyeong-Nam,Gimhae-si
48,33,4.6,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
48,33,4.5,K,Gyeong-Nam,"Seongsan-gu, Changwon-si"
48,33,90.9,K,Gyeong-Nam,Gimhae-si
49,33,98.9,K,Gyeong-Nam,Gimhae-si
49,33,1.1,C,Busan,Gangseo-gu
50,33,75.8,K,Gyeong-Nam,Gimhae-si
50,33,0.8,K,Gyeong-Nam,Yangsan-si
50,33,5.2,C,Busan,Buk-gu
50,33,18.2,C,Busan,Gangseo-gu
51,33,0.7,K,Gyeong-Nam,Gimhae-si
51,33,6.4,K,Gyeong-Nam,Yangsan-si
51,33,10.3,C,Busan,Dongnae-gu
51,33,33.0,C,Busan,Buk-gu
51,33,49.6,C,Busan,Geumjeong-gu
52,33,0.2,C,Busan,Dongnae-gu
52,33,20.3,C,Busan,Haeundae-gu
52,33,17.2,C,Busan,Geumjeong-gu
52,33,62.3,C,Busan,Gijang-gun
53,33,100.0,C,Busan,Gijang-gun
21,34,100.0,M,Jeon-Nam,Yeonggwang-gun
22,34,100.0,M,Jeon-Nam,Yeonggwang-gun
24,34,100.0,M,Jeon-Nam,Yeonggwang-gun
25,34,98.5,M,Jeon-Nam,Yeonggwang-gun
25,34,1.5,L,Jeon-Buk,Gochang-gun
26,34,10.0,M,Jeon-Nam,Yeonggwang-gun
26,34,90.0,L,Jeon-Buk,Gochang-gun
27,34,0.0,M,Jeon-Nam,Yeonggwang-gun
27,34,5.3,M,Jeon-Nam,Jangseong-gun
27,34,94.6,L,Jeon-Buk,Gochang-gun
28,34,72.8,M,Jeon-Nam,Jangseong-gun
28,34,27.2,L,Jeon-Buk,Gochang-gun
29,34,4.4,M,Jeon-Nam,Damyang-gun
29,34,95.6,M,Jeon-Nam,Jangseong-gun
30,34,76.3,M,Jeon-Nam,Damyang-gun
30,34,12.8,M,Jeon-Nam,Jangseong-gun
30,34,11.0,L,Jeon-Buk,Sunchang-gun
31,34,59.7,M,Jeon-Nam,Damyang-gun
31,34,40.3,L,Jeon-Buk,Sunchang-gun
32,34,0.8,M,Jeon-Nam,Gokseong-gun
32,34,2.2,L,Jeon-Buk,Namwon-si
32,34,96.9,L,Jeon-Buk,Sunchang-gun
33,34,1.2,M,Jeon-Nam,Gokseong-gun
33,34,81.3,L,Jeon-Buk,Namwon-si
33,34,17.4,L,Jeon-Buk,Sunchang-gun
34,34,100.0,L,Jeon-Buk,Namwon-si
35,34,34.8,M,Jeon-Nam,Gurye-gun
35,34,65.2,L,Jeon-Buk,Namwon-si
36,34,11.9,M,Jeon-Nam,Gurye-gun
36,34,88.1,L,Jeon-Buk,Namwon-si
37,34,3.8,K,Gyeong-Nam,Hadong-gun
37,34,74.4,K,Gyeong-Nam,Hamyang-gun
37,34,21.8,L,Jeon-Buk,Namwon-si
38,34,64.8,K,Gyeong-Nam,Sancheong-gun
38,34,35.2,K,Gyeong-Nam,Hamyang-gun
39,34,100.0,K,Gyeong-Nam,Sancheong-gun
40,34,100.0,K,Gyeong-Nam,Sancheong-gun
41,34,12.5,K,Gyeong-Nam,Jinju-si
41,34,3.0,K,Gyeong-Nam,Uiryeong-gun
41,34,76.8,K,Gyeong-Nam,Sancheong-gun
41,34,7.7,K,Gyeong-Nam,Hapcheon-gun
42,34,22.5,K,Gyeong-Nam,Jinju-si
42,34,68.8,K,Gyeong-Nam,Uiryeong-gun
42,34,0.8,K,Gyeong-Nam,Sancheong-gun
42,34,7.9,K,Gyeong-Nam,Hapcheon-gun
43,34,99.0,K,Gyeong-Nam,Uiryeong-gun
43,34,1.0,K,Gyeong-Nam,Haman-gun
44,34,51.3,K,Gyeong-Nam,Uiryeong-gun
44,34,48.7,K,Gyeong-Nam,Haman-gun
45,34,5.3,K,Gyeong-Nam,Uiryeong-gun
45,34,92.0,K,Gyeong-Nam,Haman-gun
45,34,2.7,K,Gyeong-Nam,Changnyeong-gun
46,34,37.2,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
46,34,59.7,K,Gyeong-Nam,Haman-gun
46,34,3.1,K,Gyeong-Nam,Changnyeong-gun
47,34,88.9,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
47,34,1.8,K,Gyeong-Nam,Gimhae-si
47,34,5.0,K,Gyeong-Nam,Miryang-si
47,34,4.3,K,Gyeong-Nam,Changnyeong-gun
48,34,19.0,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
48,34,52.9,K,Gyeong-Nam,Gimhae-si
48,34,28.1,K,Gyeong-Nam,Miryang-si
49,34,95.6,K,Gyeong-Nam,Gimhae-si
49,34,4.4,K,Gyeong-Nam,Yangsan-si
50,34,40.5,K,Gyeong-Nam,Gimhae-si
50,34,59.5,K,Gyeong-Nam,Yangsan-si
51,34,91.8,K,Gyeong-Nam,Yangsan-si
51,34,8.0,C,Busan,Geumjeong-gu
51,34,0.2,C,Busan,Gijang-gun
52,34,12.9,K,Gyeong-Nam,Yangsan-si
52,34,3.3,C,Busan,Geumjeong-gu
52,34,83.8,C,Busan,Gijang-gun
53,34,84.5,C,Busan,Gijang-gun
53,34,15.5,P,Ulsan,Ulju-gun
54,34,100.0,P,Ulsan,Ulju-gun
25,35,18.0,M,Jeon-Nam,Yeonggwang-gun
25,35,82.0,L,Jeon-Buk,Gochang-gun
26,35,100.0,L,Jeon-Buk,Gochang-gun
27,35,100.0,L,Jeon-Buk,Gochang-gun
28,35,26.2,M,Jeon-Nam,Jangseong-gun
28,35,8.4,L,Jeon-Buk,Jeongeup-si
28,35,65.4,L,Jeon-Buk,Gochang-gun
29,35,63.6,M,Jeon-Nam,Jangseong-gun
29,35,27.1,L,Jeon-Buk,Jeongeup-si
29,35,9.3,L,Jeon-Buk,Sunchang-gun
30,35,5.3,M,Jeon-Nam,Damyang-gun
30,35,3.6,M,Jeon-Nam,Jangseong-gun
30,35,8.8,L,Jeon-Buk,Jeongeup-si
30,35,82.3,L,Jeon-Buk,Sunchang-gun
31,35,26.7,M,Jeon-Nam,Damyang-gun
31,35,73.3,L,Jeon-Buk,Sunchang-gun
32,35,18.0,L,Jeon-Buk,Imsil-gun
32,35,82.0,L,Jeon-Buk,Sunchang-gun
33,35,8.0,L,Jeon-Buk,Namwon-si
33,35,15.3,L,Jeon-Buk,Imsil-gun
33,35,76.6,L,Jeon-Buk,Sunchang-gun
34,35,94.5,L,Jeon-Buk,Namwon-si
34,35,1.6,L,Jeon-Buk,Imsil-gun
34,35,3.9,L,Jeon-Buk,Sunchang-gun
35,35,100.0,L,Jeon-Buk,Namwon-si
36,35,91.5,L,Jeon-Buk,Namwon-si
36,35,8.5,L,Jeon-Buk,Jangsu-gun
37,35,49.4,K,Gyeong-Nam,Hamyang-gun
37,35,50.6,L,Jeon-Buk,Namwon-si
38,35,22.3,K,Gyeong-Nam,Sancheong-gun
38,35,77.7,K,Gyeong-Nam,Hamyang-gun
39,35,98.9,K,Gyeong-Nam,Sancheong-gun
39,35,1.1,K,Gyeong-Nam,Hamyang-gun
40,35,87.3,K,Gyeong-Nam,Sancheong-gun
40,35,12.7,K,Gyeong-Nam,Hapcheon-gun
41,35,15.6,K,Gyeong-Nam,Sancheong-gun
41,35,84.4,K,Gyeong-Nam,Hapcheon-gun
42,35,9.8,K,Gyeong-Nam,Uiryeong-gun
42,35,90.2,K,Gyeong-Nam,Hapcheon-gun
43,35,99.6,K,Gyeong-Nam,Uiryeong-gun
43,35,0.4,K,Gyeong-Nam,Hapcheon-gun
44,35,84.4,K,Gyeong-Nam,Uiryeong-gun
44,35,15.6,K,Gyeong-Nam,Changnyeong-gun
45,35,7.3,K,Gyeong-Nam,Uiryeong-gun
45,35,3.3,K,Gyeong-Nam,Haman-gun
45,35,89.4,K,Gyeong-Nam,Changnyeong-gun
46,35,1.8,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
46,35,6.3,K,Gyeong-Nam,Miryang-si
46,35,1.6,K,Gyeong-Nam,Haman-gun
46,35,90.3,K,Gyeong-Nam,Changnyeong-gun
47,35,0.0,K,Gyeong-Nam,"Uichang-gu, Changwon-si"
47,35,74.6,K,Gyeong-Nam,Miryang-si
47,35,25.4,K,Gyeong-Nam,Changnyeong-gun
48,35,0.0,K,Gyeong-Nam,Gimhae-si
48,35,100.0,K,Gyeong-Nam,Miryang-si
49,35,7.6,K,Gyeong-Nam,Gimhae-si
49,35,75.5,K,Gyeong-Nam,Miryang-si
49,35,16.9,K,Gyeong-Nam,Yangsan-si
50,35,2.5,K,Gyeong-Nam,Miryang-si
50,35,97.5,K,Gyeong-Nam,Yangsan-si
51,35,100.0,K,Gyeong-Nam,Yangsan-si
52,35,76.5,K,Gyeong-Nam,Yangsan-si
52,35,4.2,C,Busan,Gijang-gun
52,35,19.3,P,Ulsan,Ulju-gun
53,35,0.0,K,Gyeong-Nam,Yangsan-si
53,35,12.7,C,Busan,Gijang-gun
53,35,87.2,P,Ulsan,Ulju-gun
54,35,100.0,P,Ulsan,Ulju-gun
23,36,100.0,L,Jeon-Buk,Buan-gun
24,36,100.0,L,Jeon-Buk,Buan-gun
25,36,100.0,L,Jeon-Buk,Gochang-gun
26,36,98.3,L,Jeon-Buk,Gochang-gun
26,36,1.7,L,Jeon-Buk,Buan-gun
27,36,95.3,L,Jeon-Buk,Gochang-gun
27,36,4.7,L,Jeon-Buk,Buan-gun
28,36,34.0,L,Jeon-Buk,Jeongeup-si
28,36,63.6,L,Jeon-Buk,Gochang-gun
28,36,2.4,L,Jeon-Buk,Buan-gun
29,36,100.0,L,Jeon-Buk,Jeongeup-si
30,36,65.8,L,Jeon-Buk,Jeongeup-si
30,36,34.2,L,Jeon-Buk,Sunchang-gun
31,36,62.4,L,Jeon-Buk,Jeongeup-si
31,36,3.8,L,Jeon-Buk,Imsil-gun
31,36,33.8,L,Jeon-Buk,Sunchang-gun
32,36,3.8,L,Jeon-Buk,Jeongeup-si
32,36,91.5,L,Jeon-Buk,Imsil-gun
32,36,4.4,L,Jeon-Buk,Sunchang-gun
33,36,100.0,L,Jeon-Buk,Imsil-gun
34,36,39.4,L,Jeon-Buk,Namwon-si
34,36,10.8,L,Jeon-Buk,Jangsu-gun
34,36,49.8,L,Jeon-Buk,Imsil-gun
35,36,65.5,L,Jeon-Buk,Namwon-si
35,36,34.5,L,Jeon-Buk,Jangsu-gun
36,36,4.1,K,Gyeong-Nam,Hamyang-gun
36,36,26.6,L,Jeon-Buk,Namwon-si
36,36,69.3,L,Jeon-Buk,Jangsu-gun
37,36,80.1,K,Gyeong-Nam,Hamyang-gun
37,36,19.9,L,Jeon-Buk,Namwon-si
38,36,100.0,K,Gyeong-Nam,Hamyang-gun
39,36,64.3,K,Gyeong-Nam,Sancheong-gun
39,36,22.0,K,Gyeong-Nam,Hamyang-gun
39,36,13.7,K,Gyeong-Nam,Geochang-gun
40,36,27.1,K,Gyeong-Nam,Sancheong-gun
40,36,28.4,K,Gyeong-Nam,Geochang-gun
40,36,44.5,K,Gyeong-Nam,Hapcheon-gun
41,36,100.0,K,Gyeong-Nam,Hapcheon-gun
42,36,0.3,K,Gyeong-Nam,Uiryeong-gun
42,36,99.7,K,Gyeong-Nam,Hapcheon-gun
43,36,32.3,K,Gyeong-Nam,Uiryeong-gun
43,36,67.7,K,Gyeong-Nam,Hapcheon-gun
44,36,41.5,K,Gyeong-Nam,Uiryeong-gun
44,36,30.1,K,Gyeong-Nam,Changnyeong-gun
44,36,28.4,K,Gyeong-Nam,Hapcheon-gun
45,36,2.4,K,Gyeong-Nam,Uiryeong-gun
45,36,97.6,K,Gyeong-Nam,Changnyeong-gun
46,36,34.5,K,Gyeong-Nam,Miryang-si
46,36,65.5,K,Gyeong-Nam,Changnyeong-gun
47,36,100.0,K,Gyeong-Nam,Miryang-si
48,36,100.0,K,Gyeong-Nam,Miryang-si
49,36,100.0,K,Gyeong-Nam,Miryang-si
50,36,53.5,K,Gyeong-Nam,Miryang-si
50,36,43.0,K,Gyeong-Nam,Yangsan-si
50,36,3.5,P,Ulsan,Ulju-gun
51,36,65.9,K,Gyeong-Nam,Yangsan-si
51,36,34.1,P,Ulsan,Ulju-gun
52,36,1.8,K,Gyeong-Nam,Yangsan-si
52,36,98.2,P,Ulsan,Ulju-gun
53,36,15.5,P,Ulsan,Nam-gu
53,36,84.5,P,Ulsan,Ulju-gun
54,36,59.7,P,Ulsan,Nam-gu
54,36,21.0,P,Ulsan,Dong-gu
54,36,1.8,P,Ulsan,Buk-gu
54,36,17.5,P,Ulsan,Ulju-gun
55,36,100.0,P,Ulsan,Dong-gu
22,37,100.0,L,Jeon-Buk,Buan-gun
23,37,100.0,L,Jeon-Buk,Buan-gun
24,37,100.0,L,Jeon-Buk,Buan-gun
25,37,100.0,L,Jeon-Buk,Buan-gun
26,37,100.0,L,Jeon-Buk,Buan-gun
27,37,100.0,L,Jeon-Buk,Buan-gun
28,37,67.9,L,Jeon-Buk,Jeongeup-si
28,37,32.1,L,Jeon-Buk,Buan-gun
29,37,100.0,L,Jeon-Buk,Jeongeup-si
30,37,100.0,L,Jeon-Buk,Jeongeup-si
31,37,92.5,L,Jeon-Buk,Jeongeup-si
31,37,4.8,L,Jeon-Buk,Wanju-gun
31,37,2.6,L,Jeon-Buk,Imsil-gun
32,37,0.7,L,Jeon-Buk,Jeongeup-si
32,37,12.5,L,Jeon-Buk,Wanju-gun
32,37,86.8,L,Jeon-Buk,Imsil-gun
33,37,100.0,L,Jeon-Buk,Imsil-gun
34,37,1.3,L,Jeon-Buk,Jinan-gun
34,37,12.9,L,Jeon-Buk,Jangsu-gun
34,37,85.8,L,Jeon-Buk,Imsil-gun
35,37,20.8,L,Jeon-Buk,Jinan-gun
35,37,69.5,L,Jeon-Buk,Jangsu-gun
35,37,9.7,L,Jeon-Buk,Imsil-gun
36,37,0.5,K,Gyeong-Nam,Hamyang-gun
36,37,99.5,L,Jeon-Buk,Jangsu-gun
37,37,88.5,K,Gyeong-Nam,Hamyang-gun
37,37,11.5,L,Jeon-Buk,Jangsu-gun
38,37,100.0,K,Gyeong-Nam,Hamyang-gun
39,37,1.5,K,Gyeong-Nam,Sancheong-gun
39,37,51.4,K,Gyeong-Nam,Hamyang-gun
39,37,47.1,K,Gyeong-Nam,Geochang-gun
40,37,80.7,K,Gyeong-Nam,Geochang-gun
40,37,19.3,K,Gyeong-Nam,Hapcheon-gun
41,37,0.3,K,Gyeong-Nam,Geochang-gun
41,37,99.7,K,Gyeong-Nam,Hapcheon-gun
42,37,100.0,K,Gyeong-Nam,Hapcheon-gun
42,37,0.0,J,Gyeong-Buk,Goryeong-gun
